ProductId,Area Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Product Name,Product Line,Product Type,Type,Market Size,Market,State,,,
11,309,1/2/2012,60,100,80,160,77,449,112,21,79,189,33,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
12,630,1/2/2012,60,100,50,160,75,549,114,24,59,189,55,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
1,712,1/2/2012,10,30,20,40,18,818,27,5,10,45,17,Amaretto,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
2,319,1/2/2012,20,40,20,60,28,961,35,8,6,63,29,Columbian,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
3,712,1/2/2012,20,30,20,50,23,620,31,7,12,54,19,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,,,
5,319,1/2/2012,20,30,20,50,19,774,28,5,11,47,17,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Iowa,,,
6,712,1/2/2012,0,50,40,50,0,774,43,0,32,43,11,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Iowa,,,
8,563,1/2/2012,200,270,190,470,234,"1,282",311,77,201,545,110,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
9,563,1/2/2012,80,140,110,220,104,596,150,33,95,254,55,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
11,563,1/2/2012,190,210,140,400,228,"1,436",229,63,141,457,88,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
12,515,1/2/2012,200,260,150,460,240,"1,391",294,91,169,534,125,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
2,314,1/2/2012,90,110,50,200,86,484,107,32,42,193,65,Columbian,Beans,Coffee,Regular,Small Market,Central,Missouri,,,
3,816,1/2/2012,70,100,60,170,75,956,90,23,46,165,44,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Missouri,,,
13,573,1/2/2012,20,40,0,60,33,193,41,12,-4,74,45,Green Tea,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
5,573,1/2/2012,50,90,70,140,50,814,73,14,48,123,25,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,,,
6,573,1/2/2012,40,80,60,120,42,771,61,11,38,103,23,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Missouri,,,
8,636,1/2/2012,30,60,10,90,43,256,61,39,-8,104,69,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,,,
9,417,1/2/2012,70,10,-20,80,84,625,18,26,-32,102,50,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,,,
11,816,1/2/2012,30,40,10,70,35,191,47,11,9,82,38,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
12,314,1/2/2012,20,30,-10,50,30,165,38,11,-7,68,45,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Missouri,,,
1,937,1/2/2012,60,80,50,140,60,329,80,19,33,140,47,Amaretto,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
2,513,1/2/2012,50,80,50,130,52,357,76,16,38,128,38,Columbian,Beans,Coffee,Regular,Major Market,Central,Ohio,,,
3,614,1/2/2012,50,80,20,130,54,427,75,49,-3,129,78,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Ohio,,,
11,614,1/2/2012,60,110,60,170,80,640,120,26,62,200,58,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,,,
12,513,1/2/2012,70,110,70,180,86,490,120,26,71,206,49,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,,,
6,614,1/2/2012,60,90,40,150,59,331,73,22,18,132,55,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Ohio,,,
5,234,1/2/2012,190,210,140,400,170,"1,073",170,47,98,340,72,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,,,
8,330,1/2/2012,10,30,30,40,22,452,34,6,17,56,17,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Ohio,,,
9,740,1/2/2012,20,50,50,70,32,817,48,8,28,80,20,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Ohio,,,
1,262,1/2/2012,50,70,30,120,53,306,65,20,12,118,53,Amaretto,Beans,Coffee,Regular,Small Market,Central,Wisconsin,,,
2,920,1/2/2012,90,140,40,230,92,541,128,83,15,220,113,Columbian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,,,
3,414,1/2/2012,80,100,60,180,77,423,103,25,50,180,53,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,,,
11,920,1/2/2012,40,80,50,120,56,382,81,17,41,137,40,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
12,414,1/2/2012,50,80,10,130,65,513,90,58,3,155,87,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Wisconsin,,,
6,715,1/2/2012,50,70,50,120,48,617,62,15,35,110,27,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Wisconsin,,,
5,414,1/2/2012,80,100,60,180,70,957,84,21,42,154,42,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,,,
8,715,1/2/2012,50,100,80,150,65,372,109,20,66,174,43,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
9,262,1/2/2012,40,60,50,100,47,772,68,13,43,115,25,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Wisconsin,,,
11,475,1/2/2012,50,80,60,130,50,814,73,14,48,123,25,Darjeeling,Leaves,Tea,Regular,Small Market,East,Connecticut,,,
13,475,1/2/2012,20,50,40,70,27,772,39,7,21,66,18,Green Tea,Leaves,Tea,Regular,Small Market,East,Connecticut,,,
6,203,1/2/2012,50,70,40,120,55,305,75,18,29,130,46,Decaf Espresso,Beans,Espresso,Decaf,Small Market,East,Connecticut,,,
5,860,1/2/2012,60,90,20,150,65,513,90,58,3,155,87,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,Connecticut,,,
2,959,1/2/2012,120,180,130,300,130,945,195,42,121,325,74,Columbian,Beans,Coffee,Regular,Small Market,East,Connecticut,,,
9,475,1/2/2012,60,90,50,150,86,484,107,32,41,193,66,Lemon,Leaves,Herbal Tea,Decaf,Small Market,East,Connecticut,,,
10,860,1/2/2012,50,70,50,120,75,956,90,23,46,165,44,Mint,Leaves,Herbal Tea,Decaf,Small Market,East,Connecticut,,,
11,786,1/2/2012,30,50,40,80,32,817,48,8,28,80,20,Darjeeling,Leaves,Tea,Regular,Major Market,East,Florida,,,
13,727,1/2/2012,40,80,60,120,47,772,68,13,44,115,24,Green Tea,Leaves,Tea,Regular,Major Market,East,Florida,,,
6,407,1/2/2012,70,100,60,170,77,423,103,25,51,180,52,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,,,
5,305,1/2/2012,80,130,40,210,92,541,128,83,16,220,112,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,,,
3,305,1/2/2012,80,110,70,190,86,490,120,26,71,206,49,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,,,
2,754,1/2/2012,70,120,80,190,80,640,120,26,63,200,57,Columbian,Beans,Coffee,Regular,Major Market,East,Florida,,,
8,754,1/2/2012,30,50,30,80,48,617,62,15,34,110,28,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
9,727,1/2/2012,40,50,20,90,53,306,65,20,12,118,53,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
10,850,1/2/2012,50,70,50,120,70,957,84,21,42,154,42,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,,,
11,978,1/2/2012,30,50,40,80,32,817,48,8,28,80,20,Darjeeling,Leaves,Tea,Regular,Major Market,East,Massachusetts,,,
13,978,1/2/2012,20,40,30,60,22,452,34,6,17,56,17,Green Tea,Leaves,Tea,Regular,Major Market,East,Massachusetts,,,
7,508,1/2/2012,160,170,110,330,170,"1,073",170,47,99,340,71,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,,,
5,508,1/2/2012,50,70,10,120,54,451,74,49,-4,128,78,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Massachusetts,,,
2,774,1/2/2012,70,370,330,440,75,235,395,24,340,470,55,Columbian,Beans,Coffee,Regular,Major Market,East,Massachusetts,,,
9,781,1/2/2012,40,60,30,100,59,331,73,22,18,132,55,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,Massachusetts,,,
11,603,1/2/2012,10,30,20,40,18,818,27,5,11,45,16,Darjeeling,Leaves,Tea,Regular,Small Market,East,New Hampshire,,,
13,603,1/2/2012,0,40,30,40,0,774,43,0,32,43,11,Green Tea,Leaves,Tea,Regular,Small Market,East,New Hampshire,,,
7,603,1/2/2012,20,40,0,60,30,165,38,11,-6,68,44,Regular Espresso,Beans,Espresso,Regular,Small Market,East,New Hampshire,,,
5,603,1/2/2012,40,60,10,100,43,256,61,39,-7,104,68,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,New Hampshire,,,
1,603,1/2/2012,30,60,40,90,41,236,60,13,25,101,35,Amaretto,Beans,Coffee,Regular,Small Market,East,New Hampshire,,,
2,603,1/2/2012,40,60,30,100,45,366,69,14,23,114,46,Columbian,Beans,Coffee,Regular,Small Market,East,New Hampshire,,,
9,603,1/2/2012,20,30,0,50,33,193,41,12,-4,74,45,Lemon,Leaves,Herbal Tea,Decaf,Small Market,East,New Hampshire,,,
11,631,1/2/2012,100,150,120,250,95,809,137,26,100,232,37,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,,,
12,518,1/2/2012,100,160,130,260,99,766,144,27,105,243,39,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,,,
13,845,1/2/2012,80,120,90,200,77,449,112,21,79,189,33,Green Tea,Leaves,Tea,Regular,Major Market,East,New York,,,
7,585,1/2/2012,210,350,280,560,228,"1,402",352,63,264,580,88,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,,,
5,585,1/2/2012,110,-60,-190,50,121,901,-60,110,-203,61,143,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,,,
2,917,1/2/2012,240,370,250,610,258,"2,067",387,90,245,645,142,Columbian,Beans,Coffee,Regular,Major Market,East,New York,,,
9,518,1/2/2012,180,200,110,380,240,"1,454",255,91,131,495,124,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,,,
10,607,1/2/2012,160,-20,-80,140,213,"1,214",-33,66,-120,180,87,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,,,
5,504,1/2/2012,50,90,70,140,65,372,109,20,65,174,44,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,Louisiana,,,
6,985,1/2/2012,40,70,50,110,56,382,81,17,41,137,40,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,Louisiana,,,
8,337,1/2/2012,40,60,40,100,49,617,63,16,35,112,28,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,Louisiana,,,
9,225,1/2/2012,80,100,40,180,86,484,107,32,42,193,65,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Louisiana,,,
4,318,1/2/2012,50,80,10,130,65,342,90,58,2,155,88,Caffe Latte,Beans,Espresso,Regular,Small Market,South,Louisiana,,,
2,337,1/2/2012,40,70,60,110,38,772,56,10,34,94,22,Columbian,Beans,Coffee,Regular,Small Market,South,Louisiana,,,
3,504,1/2/2012,50,90,70,140,47,772,68,13,44,115,24,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,Louisiana,,,
5,505,1/2/2012,30,50,0,80,43,256,61,39,-7,104,68,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,New Mexico,,,
6,505,1/2/2012,30,40,10,70,35,191,47,11,8,82,39,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,New Mexico,,,
8,505,1/2/2012,10,30,20,40,18,818,27,5,10,45,17,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,,,
9,505,1/2/2012,20,40,20,60,28,961,35,8,5,63,30,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,,,
4,505,1/2/2012,20,30,0,50,30,104,38,11,-7,68,45,Caffe Latte,Beans,Espresso,Regular,Small Market,South,New Mexico,,,
2,505,1/2/2012,50,90,50,140,45,366,69,14,24,114,45,Columbian,Beans,Coffee,Regular,Small Market,South,New Mexico,,,
3,505,1/2/2012,100,20,-20,120,84,625,18,26,-31,102,49,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,New Mexico,,,
4,405,1/2/2012,70,100,70,170,86,300,120,26,70,206,50,Caffe Latte,Beans,Espresso,Regular,Small Market,South,Oklahoma,,,
5,918,1/2/2012,10,30,30,40,22,452,34,6,17,56,17,Caffe Mocha,Beans,Espresso,Regular,Small Market,South,Oklahoma,,,
6,405,1/2/2012,60,110,70,170,80,640,120,26,63,200,57,Decaf Espresso,Beans,Espresso,Decaf,Small Market,South,Oklahoma,,,
8,918,1/2/2012,50,60,20,110,53,306,65,20,11,118,54,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,,,
9,405,1/2/2012,80,130,40,210,92,541,128,83,15,220,113,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,,,
2,918,1/2/2012,50,70,50,120,44,618,56,14,29,100,27,Columbian,Beans,Coffee,Regular,Small Market,South,Oklahoma,,,
3,405,1/2/2012,40,60,50,100,32,817,48,8,29,80,19,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,South,Oklahoma,,,
9,512,1/5/2012,40,60,30,100,42,384,61,13,25,103,36,Lemon,Leaves,Herbal Tea,Decaf,Major Market,South,Texas,,,
8,713,1/10/2012,30,80,70,110,52,405,71,17,26,123,45,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,South,Texas,,,
8,817,1/8/2013,40,60,30,100,46,415,62,15,26,107,40,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,South,Texas,,,
9,210,1/8/2013,30,50,30,80,34,428,51,10,26,84,30,Lemon,Leaves,Herbal Tea,Decaf,Major Market,South,Texas,,,
9,254,1/7/2013,30,50,30,80,34,432,51,10,26,84,30,Lemon,Leaves,Herbal Tea,Decaf,Major Market,South,Texas,,,
3,915,1/11/2012,40,60,40,100,40,536,52,13,26,92,26,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,South,Texas,,,
3,214,1/10/2012,40,90,80,130,39,541,51,12,26,90,25,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,South,Texas,,,
4,435,1/2/2012,40,50,30,90,42,771,61,11,38,103,23,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Utah,,,
5,801,1/2/2012,40,60,40,100,49,617,63,16,35,112,28,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,,,
6,435,1/2/2012,40,70,50,110,50,814,73,14,48,123,25,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Utah,,,
8,435,1/2/2012,30,50,30,80,41,236,60,13,24,101,36,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
9,435,1/2/2012,30,70,40,100,45,366,69,14,24,114,45,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
10,435,1/2/2012,70,10,-30,80,84,625,18,26,-31,102,49,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,,,
11,435,1/2/2012,20,50,10,70,43,256,61,39,-7,104,68,Darjeeling,Leaves,Tea,Regular,Small Market,West,Utah,,,
12,435,1/2/2012,20,30,10,50,35,191,47,11,9,82,38,Earl Grey,Leaves,Tea,Regular,Small Market,West,Utah,,,
13,435,1/2/2012,10,30,10,40,30,165,38,11,-6,68,44,Green Tea,Leaves,Tea,Regular,Small Market,West,Utah,,,
1,435,1/2/2012,90,110,70,200,75,956,90,23,46,165,44,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,,,
2,435,1/2/2012,60,100,70,160,55,305,75,18,30,130,45,Columbian,Beans,Coffee,Regular,Small Market,West,Utah,,,
3,435,1/2/2012,100,140,80,240,86,484,107,32,41,193,66,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,,,
4,831,1/2/2012,210,220,150,430,228,"1,436",229,63,142,457,87,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,,,
5,916,1/2/2012,110,160,30,270,121,712,169,110,26,290,143,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,,,
6,951,1/2/2012,220,300,200,520,234,"1,282",311,77,202,545,109,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,,,
8,949,1/2/2012,80,120,100,200,95,809,137,26,100,232,37,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
9,714,1/2/2012,180,220,160,400,213,942,252,66,164,465,88,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
10,530,1/2/2012,70,90,60,160,83,613,107,27,68,190,39,Mint,Leaves,Herbal Tea,Decaf,Major Market,West,California,,,
11,626,1/2/2012,60,100,90,160,99,766,144,27,106,243,38,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,,,
12,858,1/2/2012,50,70,60,120,77,449,112,21,80,189,32,Earl Grey,Leaves,Tea,Regular,Major Market,West,California,,,
13,858,1/2/2012,40,80,50,120,75,549,114,24,58,189,56,Green Tea,Leaves,Tea,Regular,Major Market,West,California,,,
1,909,1/2/2012,130,30,-20,160,104,685,28,33,-27,132,55,Amaretto,Beans,Coffee,Regular,Major Market,West,California,,,
2,415,1/2/2012,320,480,360,800,258,"2,067",387,90,245,645,142,Columbian,Beans,Coffee,Regular,Major Market,West,California,,,
3,818,1/2/2012,180,-30,-110,150,148,"1,071",-26,48,-117,122,91,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,,,
4,702,1/2/2012,0,40,30,40,0,774,43,0,31,43,12,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Nevada,,,
5,775,1/2/2012,10,30,20,40,18,818,27,5,10,45,17,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,,,
6,775,1/2/2012,10,30,20,40,19,774,28,5,11,47,17,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Nevada,,,
3,702,1/2/2012,30,40,20,70,28,961,35,8,6,63,29,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Nevada,,,
8,775,1/2/2012,100,150,40,250,121,712,169,110,26,290,143,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
9,775,1/2/2012,120,190,120,310,148,844,206,48,115,354,91,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
10,702,1/2/2012,80,140,110,220,104,596,150,33,94,254,56,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,,,
11,775,1/2/2012,150,220,150,370,234,"1,282",311,77,202,545,109,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,,,
12,702,1/2/2012,150,160,100,310,228,"1,436",229,63,142,457,87,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,,,
13,702,1/2/2012,150,-150,-220,0,240,"1,937",-240,91,-342,23,125,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,,,
2,775,1/2/2012,40,50,10,90,33,193,41,12,-5,74,46,Columbian,Beans,Coffee,Regular,Small Market,West,Nevada,,,
4,503,1/2/2012,50,70,20,120,59,331,73,22,18,132,55,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Oregon,,,
5,541,1/2/2012,50,80,50,130,60,329,80,19,33,140,47,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Oregon,,,
6,971,1/2/2012,160,160,100,320,170,"1,073",170,47,99,340,71,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,,,
3,971,1/2/2012,60,100,70,160,52,357,76,16,38,128,38,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Oregon,,,
8,971,1/2/2012,20,50,50,70,33,772,48,9,28,81,20,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,,,
9,541,1/2/2012,30,50,30,80,44,618,56,14,30,100,26,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,,,
11,541,1/2/2012,10,20,20,30,22,452,34,6,17,56,17,Darjeeling,Leaves,Tea,Regular,Small Market,West,Oregon,,,
12,971,1/2/2012,50,80,50,130,80,640,120,26,62,200,58,Earl Grey,Leaves,Tea,Regular,Small Market,West,Oregon,,,
13,503,1/2/2012,50,90,60,140,86,490,120,26,71,206,49,Green Tea,Leaves,Tea,Regular,Small Market,West,Oregon,,,
1,971,1/2/2012,60,100,40,160,54,427,75,49,-4,129,79,Amaretto,Beans,Coffee,Regular,Small Market,West,Oregon,,,
2,503,1/2/2012,80,110,50,190,65,392,90,21,25,155,65,Columbian,Beans,Coffee,Regular,Small Market,West,Oregon,,,
4,360,1/2/2012,40,60,40,100,48,617,62,15,35,110,27,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Washington,,,
5,253,1/2/2012,50,60,20,110,53,306,65,20,12,118,53,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Washington,,,
6,509,1/2/2012,60,80,60,140,70,957,84,21,41,154,43,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,,,
3,206,1/2/2012,110,160,60,270,92,541,128,83,15,220,113,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,,,
8,206,1/2/2012,110,170,120,280,130,945,195,42,121,325,74,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,,,
9,509,1/2/2012,30,50,50,80,38,772,56,10,34,94,22,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,,,
11,360,1/2/2012,40,70,40,110,65,372,109,20,66,174,43,Darjeeling,Leaves,Tea,Regular,Small Market,West,Washington,,,
12,206,1/2/2012,30,60,40,90,56,382,81,17,41,137,40,Earl Grey,Leaves,Tea,Regular,Small Market,West,Washington,,,
13,253,1/2/2012,40,60,10,100,65,513,90,58,3,155,87,Green Tea,Leaves,Tea,Regular,Small Market,West,Washington,,,
2,509,1/2/2012,70,100,70,170,58,331,84,18,44,142,40,Columbian,Beans,Coffee,Regular,Small Market,West,Washington,,,
1,720,1/3/2012,90,130,100,220,87,756,126,24,90,213,36,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
2,970,1/3/2012,80,120,90,200,84,603,109,27,69,193,40,Columbian,Beans,Coffee,Regular,Major Market,Central,Colorado,,,
3,720,1/3/2012,100,140,110,240,95,799,139,26,101,234,38,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,,,
13,720,1/3/2012,30,50,30,80,43,613,55,14,29,98,26,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
5,719,1/3/2012,90,140,110,230,81,441,117,22,84,198,33,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,,,
6,970,1/3/2012,80,130,80,210,72,541,108,23,54,180,54,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,,,
8,719,1/3/2012,130,150,100,280,162,"1,059",163,45,94,325,69,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
9,970,1/3/2012,40,70,20,110,52,421,73,47,-4,125,77,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
10,720,1/3/2012,40,70,40,110,57,323,77,18,31,134,46,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,,,
11,970,1/3/2012,40,70,20,110,58,325,71,22,16,129,55,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
12,303,1/3/2012,50,60,30,110,62,952,73,19,32,135,41,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Colorado,,,
2,217,1/3/2012,160,220,140,380,154,829,213,50,119,367,94,Columbian,Beans,Coffee,Regular,Major Market,Central,Illinois,,,
3,630,1/3/2012,110,170,120,280,109,585,158,34,102,267,56,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,,,
5,312,1/3/2012,280,380,260,660,243,"1,260",324,80,211,567,113,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,,,
6,773,1/3/2012,270,290,200,560,239,"1,417",239,66,148,478,91,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,,,
8,224,1/3/2012,70,110,90,180,87,756,126,24,91,213,35,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
9,630,1/3/2012,70,90,60,160,84,603,109,27,70,193,39,Lemon,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
10,773,1/3/2012,80,120,100,200,95,799,139,26,102,234,37,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,,,
11,815,1/3/2012,60,110,80,170,81,441,117,22,84,198,33,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
12,773,1/3/2012,60,90,40,150,72,541,108,23,53,180,55,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Illinois,,,
1,712,1/3/2012,10,30,20,40,18,816,27,5,10,45,17,Amaretto,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
2,641,1/3/2012,20,40,20,60,28,958,35,8,6,63,29,Columbian,Beans,Coffee,Regular,Small Market,Central,Iowa,,,
3,563,1/3/2012,20,30,20,50,23,617,31,7,12,54,19,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,,,
5,712,1/3/2012,10,30,20,40,16,772,25,4,9,41,16,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Iowa,,,
6,563,1/3/2012,0,50,40,50,0,731,43,0,32,43,11,Decaf Espresso,Beans,Espresso,Decaf,Small Market,Central,Iowa,,,
8,641,1/3/2012,200,290,210,490,243,"1,260",324,80,212,567,112,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
9,319,1/3/2012,90,140,110,230,109,585,158,34,102,267,56,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,,,
11,515,1/3/2012,200,220,140,420,239,"1,417",239,66,148,478,91,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
12,515,1/3/2012,210,270,160,480,245,"1,369",301,93,175,546,126,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,,,
